SID,Group,Block,Trial,Time,Hand
6,MR,3:4,2,4.8010,L
6,MR,3:4,2,5.0328,L
6,MR,3:4,2,5.2005,R
6,MR,3:4,2,5.4995,L
6,MR,3:4,2,5.6255,R
6,MR,3:4,2,5.8266,L
6,MR,3:4,2,6.0635,L
6,MR,3:4,2,6.2484,R
6,MR,3:4,2,6.3729,L
6,MR,3:4,2,6.6104,L
6,MR,3:4,2,6.6589,R
6,MR,3:4,2,6.9104,L
6,MR,3:4,2,7.1938,L
6,MR,3:4,2,7.2583,R
6,MR,3:4,2,7.5443,L
6,MR,3:4,2,7.6422,R
6,MR,3:4,2,7.8870,L
6,MR,3:4,2,8.1833,L
6,MR,3:4,2,8.2349,R
6,MR,3:4,2,8.4635,L
6,MR,3:4,2,8.7729,L
6,MR,3:4,2,8.8354,R
6,MR,3:4,2,9.0734,L
6,MR,3:4,2,9.3318,L
6,MR,3:4,2,9.3703,R
6,MR,3:4,2,9.6484,L
6,MR,3:4,2,9.8901,L
6,MR,3:4,2,10.0073,R
6,MR,3:4,2,10.2844,L
6,MR,3:4,2,10.5849,L
6,MR,3:4,2,10.6016,R
6,MR,3:4,2,10.8844,L
6,MR,3:4,2,11.1615,L
6,MR,3:4,2,11.2755,R
6,MR,3:4,2,11.5271,L
6,MR,3:4,2,11.8161,R
6,MR,3:4,2,11.8443,L
6,MR,3:4,2,12.1813,L
6,MR,3:4,2,12.3938,R
6,MR,3:4,2,12.4411,L
6,MR,3:4,2,12.7578,L
6,MR,3:4,2,12.8573,R
6,MR,3:4,2,13.0276,L
7,MR,Doubles,1,2.0266,R
7,MR,Doubles,1,2.5120,R
7,MR,Doubles,1,3.0276,L
7,MR,Doubles,1,3.4922,L
7,MR,Doubles,1,3.9880,R
7,MR,Doubles,1,4.4917,R
7,MR,Doubles,1,4.9969,L
7,MR,Doubles,1,5.4859,L
7,MR,Doubles,1,6.0010,R
7,MR,Doubles,1,6.4922,R
7,MR,Doubles,1,6.9917,L
7,MR,Doubles,1,7.4568,L
7,MR,Doubles,1,7.9573,R
7,MR,Doubles,1,8.4693,R
7,MR,Doubles,1,8.9807,L
7,MR,Doubles,1,9.4370,L
7,MR,Doubles,1,9.9365,R
7,MR,Doubles,1,10.4099,R
7,MR,Doubles,1,10.9531,L
7,MR,Doubles,1,11.4250,L
7,MR,Doubles,1,11.9307,R
7,MR,Doubles,1,12.4083,R
7,MR,Doubles,1,12.9219,L
7,MR,Doubles,1,13.3880,L
7,MR,Doubles,1,13.8927,R
7,MR,Doubles,1,14.4276,R
7,MR,Doubles,1,14.9089,L
7,MR,Doubles,1,15.3776,L
7,MR,Doubles,1,15.9005,R
7,MR,Doubles,1,16.3943,R
7,MR,Doubles,1,16.8479,L
7,MR,Doubles,1,17.3708,L
7,MR,Doubles,1,n/a,n/a
7,MR,Doubles,2,2.0203,R
7,MR,Doubles,2,2.5078,R
7,MR,Doubles,2,3.0422,L
7,MR,Doubles,2,3.5005,L
7,MR,Doubles,2,4.0453,R
7,MR,Doubles,2,4.5495,R
7,MR,Doubles,2,5.0339,L
7,MR,Doubles,2,5.4964,L
7,MR,Doubles,2,5.9896,R
7,MR,Doubles,2,6.5078,R
7,MR,Doubles,2,6.9984,L
7,MR,Doubles,2,7.4656,L
7,MR,Doubles,2,7.9620,R
7,MR,Doubles,2,8.4573,R
7,MR,Doubles,2,8.9380,L
7,MR,Doubles,2,9.4208,L
7,MR,Doubles,2,9.9313,R
7,MR,Doubles,2,10.4109,R
7,MR,Doubles,2,10.9281,L
7,MR,Doubles,2,11.3828,L
7,MR,Doubles,2,11.9094,R
7,MR,Doubles,2,12.4109,R
7,MR,Doubles,2,12.8792,L
7,MR,Doubles,2,13.3594,L
7,MR,Doubles,2,13.9036,R
7,MR,Doubles,2,14.4115,R
7,MR,Doubles,2,14.9036,L
7,MR,Doubles,2,15.3750,L
7,MR,Doubles,2,15.9042,R
7,MR,Doubles,2,16.4099,R
7,MR,Doubles,2,16.8839,L
7,MR,Doubles,2,17.4026,L
7,MR,Doubles,2,17.8990,R
7,MR,Paradiddles,1,2.0396,R
7,MR,Paradiddles,1,2.5385,L
7,MR,Paradiddles,1,3.0526,R
7,MR,Paradiddles,1,3.5802,R
7,MR,Paradiddles,1,4.0896,L
7,MR,Paradiddles,1,4.6255,R
7,MR,Paradiddles,1,5.0849,L
7,MR,Paradiddles,1,5.5865,L
7,MR,Paradiddles,1,6.0974,R
7,MR,Paradiddles,1,6.6073,L
7,MR,Paradiddles,1,7.1135,R
7,MR,Paradiddles,1,7.6115,R
7,MR,Paradiddles,1,8.0932,L
7,MR,Paradiddles,1,8.5859,R
7,MR,Paradiddles,1,9.0786,L
7,MR,Paradiddles,1,9.5797,L
7,MR,Paradiddles,1,10.0719,R
7,MR,Paradiddles,1,10.5604,L
7,MR,Paradiddles,1,11.0432,R
7,MR,Paradiddles,1,11.5536,R
7,MR,Paradiddles,1,12.0208,L
7,MR,Paradiddles,1,12.5286,R
7,MR,Paradiddles,1,13.0156,L
7,MR,Paradiddles,1,13.5005,L
7,MR,Paradiddles,1,13.9995,R
7,MR,Paradiddles,1,14.5036,L
7,MR,Paradiddles,1,14.9703,R
7,MR,Paradiddles,1,15.4802,R
7,MR,Paradiddles,1,15.9589,L
7,MR,Paradiddles,1,16.4536,R
7,MR,Paradiddles,1,16.9313,L
7,MR,Paradiddles,1,17.3943,L
7,MR,Paradiddles,1,17.9229,R
7,MR,Paradiddles,2,1.9766,R
7,MR,Paradiddles,2,2.4641,L
7,MR,Paradiddles,2,2.9422,R
7,MR,Paradiddles,2,3.4557,R
7,MR,Paradiddles,2,3.9484,L
7,MR,Paradiddles,2,4.4464,R
7,MR,Paradiddles,2,4.9208,L
7,MR,Paradiddles,2,5.3995,L
7,MR,Paradiddles,2,5.9453,R
7,MR,Paradiddles,2,6.4203,L
7,MR,Paradiddles,2,6.9250,R
7,MR,Paradiddles,2,7.4193,R
7,MR,Paradiddles,2,7.9078,L
7,MR,Paradiddles,2,8.4026,R
7,MR,Paradiddles,2,8.9068,L
7,MR,Paradiddles,2,9.4083,L
7,MR,Paradiddles,2,9.9354,R
7,MR,Paradiddles,2,10.4286,L
7,MR,Paradiddles,2,10.9068,R
7,MR,Paradiddles,2,11.3917,R
7,MR,Paradiddles,2,11.9099,L
7,MR,Paradiddles,2,12.3974,R
7,MR,Paradiddles,2,12.9146,L
7,MR,Paradiddles,2,13.3958,L
7,MR,Paradiddles,2,13.9073,R
7,MR,Paradiddles,2,14.4109,L
7,MR,Paradiddles,2,14.9068,R
7,MR,Paradiddles,2,15.3932,R
7,MR,Paradiddles,2,15.9188,L
7,MR,Paradiddles,2,16.4063,R
7,MR,Paradiddles,2,16.9203,L
7,MR,Paradiddles,2,17.4047,L
7,MR,Paradiddles,2,17.9094,R
7,MR,3:2,1,1.9984,L
7,MR,3:2,1,2.0401,R
7,MR,3:2,1,2.4896,R
7,MR,3:2,1,2.7245,L
7,MR,3:2,1,3.0271,R
7,MR,3:2,1,3.5057,L
7,MR,3:2,1,3.5099,R
7,MR,3:2,1,3.9984,R
7,MR,3:2,1,4.2490,L
7,MR,3:2,1,4.5328,R
7,MR,3:2,1,4.9927,L
7,MR,3:2,1,5.0010,R
7,MR,3:2,1,5.4953,R
7,MR,3:2,1,5.7411,L
7,MR,3:2,1,6.0089,R
7,MR,3:2,1,6.4641,L
7,MR,3:2,1,6.4797,R
7,MR,3:2,1,6.9453,R
7,MR,3:2,1,7.1786,L
7,MR,3:2,1,7.4276,R
7,MR,3:2,1,7.9135,L
7,MR,3:2,1,7.9297,R
7,MR,3:2,1,8.4078,R
7,MR,3:2,1,8.6505,L
7,MR,3:2,1,8.9089,R
7,MR,3:2,1,9.4125,L
7,MR,3:2,1,9.4156,R
7,MR,3:2,1,9.9016,R
7,MR,3:2,1,10.1313,L
7,MR,3:2,1,10.3766,R
7,MR,3:2,1,10.9411,L
7,MR,3:2,1,10.9417,R
7,MR,3:2,1,11.4469,R
7,MR,3:2,1,11.6745,L
7,MR,3:2,1,11.9214,R
7,MR,3:2,1,12.4490,L
7,MR,3:2,1,12.4552,R
7,MR,3:2,1,12.9422,R
7,MR,3:2,1,13.1990,L
7,MR,3:2,1,13.4323,R
7,MR,3:2,1,13.9219,L
7,MR,3:2,2,1.9833,L
7,MR,3:2,2,2.0172,R
7,MR,3:2,2,2.5026,R
7,MR,3:2,2,2.7266,L
7,MR,3:2,2,2.9766,R
7,MR,3:2,2,3.4880,L
7,MR,3:2,2,3.5016,R
7,MR,3:2,2,3.9995,R
7,MR,3:2,2,4.2177,L
7,MR,3:2,2,4.4896,R
7,MR,3:2,2,4.9698,L
7,MR,3:2,2,4.9854,R
7,MR,3:2,2,5.4677,R
7,MR,3:2,2,5.7146,L
7,MR,3:2,2,5.9646,R
7,MR,3:2,2,6.4443,L
7,MR,3:2,2,6.4677,R
7,MR,3:2,2,6.9599,R
7,MR,3:2,2,7.2068,L
7,MR,3:2,2,7.4286,R
7,MR,3:2,2,7.9193,L
7,MR,3:2,2,7.9198,R
7,MR,3:2,2,8.4411,R
7,MR,3:2,2,8.6667,L
7,MR,3:2,2,8.9052,R
7,MR,3:2,2,9.3891,L
7,MR,3:2,2,9.4120,R
7,MR,3:2,2,9.9224,R
7,MR,3:2,2,10.1693,L
7,MR,3:2,2,10.4344,R
7,MR,3:2,2,10.9240,L
7,MR,3:2,2,10.9292,R
7,MR,3:2,2,11.4661,R
7,MR,3:2,2,11.6906,L
7,MR,3:2,2,11.9547,R
7,MR,3:2,2,12.4234,L
7,MR,3:2,2,12.4432,R
7,MR,3:2,2,12.9589,R
7,MR,3:2,2,13.1896,L
7,MR,3:2,2,13.4594,R
7,MR,3:2,2,13.9479,L
7,MR,3:2,2,13.9620,R
7,MR,3:4,1,2.0443,L
7,MR,3:4,1,2.0578,R
7,MR,3:4,1,2.4906,R
7,MR,3:4,1,2.5042,L
7,MR,3:4,1,2.9411,R
7,MR,3:4,1,2.9859,L
7,MR,3:4,1,4.4943,L
7,MR,3:4,1,4.5120,R
7,MR,3:4,1,4.9917,L
7,MR,3:4,1,5.0016,R
7,MR,3:4,1,5.4297,R
7,MR,3:4,1,5.5156,L
7,MR,3:4,1,6.0052,L
7,MR,3:4,1,6.0167,R
7,MR,3:4,1,6.4953,L
7,MR,3:4,1,6.5109,R
7,MR,3:4,1,6.9849,L
7,MR,3:4,1,6.9896,R
7,MR,3:4,1,7.4766,R
7,MR,3:4,1,7.4974,L
7,MR,3:4,1,7.9760,L
7,MR,3:4,1,7.9990,R
7,MR,3:4,1,8.4573,R
7,MR,3:4,1,8.4615,L
7,MR,3:4,1,8.9760,L
7,MR,3:4,1,8.9854,R
7,MR,3:4,1,9.4953,R
7,MR,3:4,1,9.5026,L
7,MR,3:4,1,10.0240,R
7,MR,3:4,1,10.0266,L
7,MR,3:4,1,10.5135,L
7,MR,3:4,1,10.5276,R
7,MR,3:4,1,11.4854,L
7,MR,3:4,1,11.5135,R
7,MR,3:4,1,11.9948,L
7,MR,3:4,1,12.0286,R
7,MR,3:4,1,12.2453,R
7,MR,3:4,1,12.5323,L
7,MR,3:4,1,12.5391,R
7,MR,3:4,1,13.0161,L
7,MR,3:4,1,13.0203,R
7,MR,3:4,1,13.4911,L
7,MR,3:4,1,13.5286,R
7,MR,3:4,1,14.0224,L
7,MR,3:4,1,14.0313,R
7,MR,3:4,1,14.4859,R
7,MR,3:4,1,14.4969,L
7,MR,3:4,1,14.9823,L
7,MR,3:4,1,14.9922,R
7,MR,3:4,1,15.4505,L
7,MR,3:4,1,15.4615,R
7,MR,3:4,1,15.9880,L
7,MR,3:4,1,15.9974,R
7,MR,3:4,1,16.4906,R
7,MR,3:4,1,16.4922,L
7,MR,3:4,1,18.0411,R
7,MR,3:4,1,18.0536,L
7,MR,3:4,1,18.4547,L
7,MR,3:4,2,2.0656,R
7,MR,3:4,2,2.4719,R
7,MR,3:4,2,2.4958,L
7,MR,3:4,2,2.7198,R
7,MR,3:4,2,2.9792,R
7,MR,3:4,2,3.0125,L
7,MR,3:4,2,3.4740,R
7,MR,3:4,2,3.9922,L
7,MR,3:4,2,4.0083,R
7,MR,3:4,2,4.2339,R
7,MR,3:4,2,4.4984,R
7,MR,3:4,2,4.5120,L
7,MR,3:4,2,5.0156,R
7,MR,3:4,2,5.0354,L
7,MR,3:4,2,5.5255,R
7,MR,3:4,2,5.9979,R
7,MR,3:4,2,6.4958,R
7,MR,3:4,2,6.9823,R
7,MR,3:4,2,7.4802,R
7,MR,3:4,2,8.0000,L
7,MR,3:4,2,8.0161,R
7,MR,3:4,2,8.2401,R
7,MR,3:4,2,8.4844,L
7,MR,3:4,2,8.5000,",R"
7,MR,3:4,2,8.9969,R
7,MR,3:4,2,9.0297,L
7,MR,3:4,2,9.4870,R
7,MR,3:4,2,9.5380,L
7,MR,3:4,2,9.9661,R
7,MR,3:4,2,10.4651,R
7,MR,3:4,2,10.9677,L
7,MR,3:4,2,10.9708,R
7,MR,3:4,2,11.2427,R
7,MR,3:4,2,11.4656,L
7,MR,3:4,2,11.4964,R
7,MR,3:4,2,11.9719,R
7,MR,3:4,2,12.5010,R
7,MR,3:4,2,12.9333,R
7,MR,3:4,2,13.4547,R
7,MR,3:4,2,13.9401,L
7,MR,3:4,2,13.9552,R
7,MR,3:4,2,14.2161,R
7,MR,3:4,2,14.4990,R
7,MR,3:4,2,14.9286,R
7,MR,3:4,2,15.4922,R
7,MR,3:4,2,15.9521,R
7,MR,3:4,2,16.4661,R
7,MR,3:4,2,16.9609,L
7,MR,3:4,2,16.9719,R
7,MR,3:4,2,17.4063,L
7,MR,3:4,2,17.4229,R
7,MR,3:4,2,17.9047,R
7,MR,3:4,2,17.9193,L
7,MR,3:4,2,18.4031,R
7,MR,3:4,2,18.9146,L
7,MR,3:4,2,18.9177,R
7,MR,3:4,2,n/a,n/a
7,MR,3:4,2,n/a,n/a
8,MR,Doubles,1,1.9563,R
8,MR,Doubles,1,2.4010,R
8,MR,Doubles,1,2.9307,L
8,MR,Doubles,1,3.4271,L
8,MR,Doubles,1,3.9151,R
8,MR,Doubles,1,4.4104,R
8,MR,Doubles,1,4.9042,L
8,MR,Doubles,1,5.4313,L
8,MR,Doubles,1,5.9703,R
8,MR,Doubles,1,6.4859,R
8,MR,Doubles,1,6.9651,L
8,MR,Doubles,1,7.4573,L
8,MR,Doubles,1,7.9729,R
8,MR,Doubles,1,8.4922,R
8,MR,Doubles,1,8.9922,L
8,MR,Doubles,1,9.4688,L
8,MR,Doubles,1,9.9578,R
8,MR,Doubles,1,10.4474,R
8,MR,Doubles,1,10.9719,L
8,MR,Doubles,1,11.4620,L
8,MR,Doubles,1,11.9578,R
8,MR,Doubles,1,12.4474,R
8,MR,Doubles,1,12.9453,L
8,MR,Doubles,1,13.4339,L
8,MR,Doubles,1,13.9328,R
8,MR,Doubles,1,14.4396,R
8,MR,Doubles,1,14.9453,L
8,MR,Doubles,1,15.4271,L
8,MR,Doubles,1,15.9479,R
8,MR,Doubles,1,16.4698,R
8,MR,Doubles,1,16.9594,L
8,MR,Doubles,1,17.4411,L
8,MR,Doubles,1,17.9849,R
8,MR,Doubles,2,2.0109,R
8,MR,Doubles,2,2.4786,R
8,MR,Doubles,2,2.9552,L
8,MR,Doubles,2,3.4432,L
8,MR,Doubles,2,3.9036,R
8,MR,Doubles,2,4.4479,R
8,MR,Doubles,2,4.9198,L
8,MR,Doubles,2,5.3974,L
8,MR,Doubles,2,5.9057,R
8,MR,Doubles,2,6.4214,R
8,MR,Doubles,2,6.9641,L
8,MR,Doubles,2,7.4385,L
8,MR,Doubles,2,7.9120,R
8,MR,Doubles,2,8.4391,R
8,MR,Doubles,2,8.9427,L
8,MR,Doubles,2,9.4260,L
8,MR,Doubles,2,9.9016,R
8,MR,Doubles,2,10.3948,R
8,MR,Doubles,2,10.8948,L
8,MR,Doubles,2,11.3693,L
8,MR,Doubles,2,11.8734,R
8,MR,Doubles,2,12.3792,R
8,MR,Doubles,2,12.8672,L
8,MR,Doubles,2,13.3724,L
8,MR,Doubles,2,13.9323,R
8,MR,Doubles,2,14.4469,R
8,MR,Doubles,2,14.9557,L
8,MR,Doubles,2,15.4328,L
8,MR,Doubles,2,15.9599,R
8,MR,Doubles,2,n/a,n/a
8,MR,Doubles,2,n/a,n/a
8,MR,Doubles,2,n/a,n/a
8,MR,Doubles,2,n/a,n/a
8,MR,Paradiddles,1,1.9411,R
8,MR,Paradiddles,1,2.4464,L
8,MR,Paradiddles,1,2.9542,R
8,MR,Paradiddles,1,3.4495,R
8,MR,Paradiddles,1,3.9844,L
8,MR,Paradiddles,1,4.4859,R
8,MR,Paradiddles,1,4.9813,L
8,MR,Paradiddles,1,5.4495,L
8,MR,Paradiddles,1,5.9510,R
8,MR,Paradiddles,1,6.4469,L
8,MR,Paradiddles,1,6.9672,R
8,MR,Paradiddles,1,7.4042,R
8,MR,Paradiddles,1,7.9359,L
8,MR,Paradiddles,1,8.4422,R
8,MR,Paradiddles,1,8.9714,L
8,MR,Paradiddles,1,9.4339,L
8,MR,Paradiddles,1,9.9568,R
8,MR,Paradiddles,1,10.4682,L
8,MR,Paradiddles,1,10.9771,R
8,MR,Paradiddles,1,11.4354,R
8,MR,Paradiddles,1,11.9359,L
8,MR,Paradiddles,1,12.4589,R
8,MR,Paradiddles,1,12.9250,L
8,MR,Paradiddles,1,13.4021,L
8,MR,Paradiddles,1,13.9057,R
8,MR,Paradiddles,1,14.3766,L
8,MR,Paradiddles,1,14.9182,R
8,MR,Paradiddles,1,15.3651,R
8,MR,Paradiddles,1,15.8786,L
8,MR,Paradiddles,1,16.4010,R
8,MR,Paradiddles,1,16.8875,L
8,MR,Paradiddles,1,17.3745,L
8,MR,Paradiddles,1,17.9182,R
8,MR,Paradiddles,2,1.9292,R
8,MR,Paradiddles,2,2.4474,L
8,MR,Paradiddles,2,2.9161,R
8,MR,Paradiddles,2,3.4036,R
8,MR,Paradiddles,2,3.9010,L
8,MR,Paradiddles,2,4.4328,R
8,MR,Paradiddles,2,4.9448,L
8,MR,Paradiddles,2,5.4432,L
8,MR,Paradiddles,2,5.9599,R
8,MR,Paradiddles,2,6.4516,L
8,MR,Paradiddles,2,6.9198,R
8,MR,Paradiddles,2,7.4026,R
8,MR,Paradiddles,2,7.8948,L
8,MR,Paradiddles,2,8.3719,R
8,MR,Paradiddles,2,8.8859,L
8,MR,Paradiddles,2,9.3948,L
8,MR,Paradiddles,2,9.8672,R
8,MR,Paradiddles,2,10.3615,L
8,MR,Paradiddles,2,10.8708,R
8,MR,Paradiddles,2,11.3625,R
8,MR,Paradiddles,2,11.8906,L
8,MR,Paradiddles,2,12.3854,R
8,MR,Paradiddles,2,12.8885,L
8,MR,Paradiddles,2,13.3917,L
8,MR,Paradiddles,2,13.9260,R
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,Paradiddles,2,n/a,n/a
8,MR,3:2,1,2.0292,R
8,MR,3:2,1,3.0297,R
8,MR,3:2,1,3.4740,L
8,MR,3:2,1,3.9344,R
8,MR,3:2,1,4.5297,R
8,MR,3:2,1,4.9391,L
8,MR,3:2,1,4.9578,R
8,MR,3:2,1,5.3833,R
8,MR,3:2,1,5.9432,R
8,MR,3:2,1,6.4401,L
8,MR,3:2,1,6.9896,R
8,MR,3:2,1,7.5172,R
8,MR,3:2,1,7.9156,L
8,MR,3:2,1,8.4667,R
8,MR,3:2,1,9.0219,L
8,MR,3:2,1,9.5365,R
8,MR,3:2,1,10.0526,R
8,MR,3:2,1,10.5099,L
8,MR,3:2,1,10.9885,R
8,MR,3:2,1,11.5089,R
8,MR,3:2,1,11.8813,L
8,MR,3:2,1,12.3969,R
8,MR,3:2,1,12.9208,R
8,MR,3:2,1,13.3453,L
8,MR,3:2,1,13.9385,R
8,MR,3:2,1,14.4495,R
8,MR,3:2,1,14.9417,L
8,MR,3:2,1,15.4359,R
8,MR,3:2,1,15.9286,R
8,MR,3:2,1,16.4016,L
8,MR,3:2,1,16.9479,R
8,MR,3:2,1,17.4286,R
8,MR,3:2,1,17.9156,L
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,1,n/a,n/a
8,MR,3:2,2,1.9521,L
8,MR,3:2,2,1.9557,R
8,MR,3:2,2,2.4521,R
8,MR,3:2,2,2.9120,L
8,MR,3:2,2,3.2849,R
8,MR,3:2,2,3.6906,L
8,MR,3:2,2,4.1359,R
8,MR,3:2,2,4.5380,L
8,MR,3:2,2,4.9021,R
8,MR,3:2,2,5.4078,L
8,MR,3:2,2,5.7693,R
8,MR,3:2,2,6.2333,L
8,MR,3:2,2,6.6026,R
8,MR,3:2,2,7.1531,R
8,MR,3:2,2,7.4927,L
8,MR,3:2,2,7.9135,R
8,MR,3:2,2,8.3708,L
8,MR,3:2,2,8.8510,R
8,MR,3:2,2,9.3161,L
8,MR,3:2,2,9.8021,R
8,MR,3:2,2,10.1943,L
8,MR,3:2,2,10.5656,R
8,MR,3:2,2,10.8885,L
8,MR,3:2,2,11.2443,R
8,MR,3:2,2,11.5958,R
8,MR,3:2,2,11.8813,L
8,MR,3:2,2,12.3443,R
8,MR,3:2,2,12.7521,L
8,MR,3:2,2,13.1474,R
8,MR,3:2,2,13.5922,R
8,MR,3:2,2,13.7880,L
8,MR,3:2,2,14.3339,R
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:2,2,n/a,n/a
8,MR,3:4,1,2.0625,L
8,MR,3:4,1,2.5219,R
8,MR,3:4,1,2.6557,L
8,MR,3:4,1,3.0203,L
8,MR,3:4,1,3.4417,R
8,MR,3:4,1,3.8229,L
8,MR,3:4,1,4.2635,L
8,MR,3:4,1,4.7453,R
8,MR,3:4,1,5.0234,L
8,MR,3:4,1,5.4354,L
8,MR,3:4,1,5.8365,R
8,MR,3:4,1,5.9406,L
8,MR,3:4,1,6.4620,L
8,MR,3:4,1,6.8057,R
8,MR,3:4,1,7.1870,L
8,MR,3:4,1,7.6047,L
8,MR,3:4,1,7.9818,L
8,MR,3:4,1,8.1271,R
8,MR,3:4,1,8.4771,L
8,MR,3:4,1,8.8422,L
8,MR,3:4,1,8.9448,R
8,MR,3:4,1,9.2964,L
8,MR,3:4,1,9.7115,L
8,MR,3:4,1,10.0661,R
8,MR,3:4,1,10.4031,L
8,MR,3:4,1,10.8406,L
8,MR,3:4,1,11.2000,R
8,MR,3:4,1,11.5880,L
8,MR,3:4,1,12.0219,L
8,MR,3:4,1,12.3964,R
8,MR,3:4,1,12.7083,L
8,MR,3:4,1,13.0917,L
8,MR,3:4,1,13.4693,L
8,MR,3:4,1,13.5484,R
8,MR,3:4,1,13.9729,L
8,MR,3:4,1,14.3453,L
8,MR,3:4,1,14.5839,R
8,MR,3:4,1,14.7531,L
8,MR,3:4,1,15.1271,L
8,MR,3:4,1,15.5036,L
8,MR,3:4,1,15.6589,R
8,MR,3:4,1,15.9313,L
8,MR,3:4,1,16.3354,L
8,MR,3:4,1,16.6672,R
8,MR,3:4,1,16.7828,L
8,MR,3:4,1,17.1964,L
8,MR,3:4,1,17.5750,L
8,MR,3:4,1,17.7641,R
8,MR,3:4,1,18.0276,L
8,MR,3:4,1,18.4234,L
8,MR,3:4,1,18.8297,R
8,MR,3:4,1,18.8651,L
8,MR,3:4,1,19.2927,L
8,MR,3:4,1,19.6698,L
8,MR,3:4,1,19.9865,R
8,MR,3:4,1,20.0891,L
8,MR,3:4,1,n/a,n/a
8,MR,3:4,1,n/a,n/a
8,MR,3:4,2,1.9729,R
8,MR,3:4,2,1.9745,L
8,MR,3:4,2,2.3953,L
8,MR,3:4,2,2.7854,R
8,MR,3:4,2,2.8250,L
8,MR,3:4,2,3.2557,L
8,MR,3:4,2,3.5177,R
8,MR,3:4,2,3.6995,L
8,MR,3:4,2,4.1125,L
8,MR,3:4,2,4.4224,R
8,MR,3:4,2,4.5057,L
8,MR,3:4,2,4.8938,L
8,MR,3:4,2,5.3057,L
8,MR,3:4,2,5.6349,R
8,MR,3:4,2,5.7167,L
8,MR,3:4,2,6.0339,R
8,MR,3:4,2,6.1005,L
8,MR,3:4,2,6.4729,L
8,MR,3:4,2,6.7693,R
8,MR,3:4,2,6.8604,L
8,MR,3:4,2,7.2396,L
8,MR,3:4,2,7.5505,R
8,MR,3:4,2,7.6297,L
8,MR,3:4,2,8.0057,L
8,MR,3:4,2,8.3969,L
8,MR,3:4,2,8.6115,R
8,MR,3:4,2,8.8766,L
8,MR,3:4,2,9.2245,R
8,MR,3:4,2,9.2927,L
8,MR,3:4,2,9.6760,R
8,MR,3:4,2,9.6818,L
8,MR,3:4,2,10.0630,L
8,MR,3:4,2,10.4630,L
8,MR,3:4,2,10.4839,R
8,MR,3:4,2,10.8698,L
8,MR,3:4,2,11.2146,L
8,MR,3:4,2,11.2198,R
8,MR,3:4,2,11.5969,L
8,MR,3:4,2,11.9099,R
8,MR,3:4,2,11.9661,L
8,MR,3:4,2,12.3260,L
8,MR,3:4,2,12.5979,R
8,MR,3:4,2,12.6906,L
8,MR,3:4,2,13.0729,L
8,MR,3:4,2,13.4245,L
8,MR,3:4,2,13.7052,R
8,MR,3:4,2,13.8177,L
8,MR,3:4,2,14.1750,L
8,MR,3:4,2,14.5130,L
8,MR,3:4,2,14.7964,R
8,MR,3:4,2,14.9286,L
8,MR,3:4,2,15.3068,L
8,MR,3:4,2,n/a,
8,MR,3:4,2,n/a,
8,MR,3:4,2,n/a,
8,MR,3:4,2,n/a,
8,MR,3:4,2,n/a,
8,MR,3:4,2,n/a,
9,MR,Doubles,1,2.0333,R
9,MR,Doubles,1,2.4781,R
9,MR,Doubles,1,2.9177,L
9,MR,Doubles,1,3.4188,L
9,MR,Doubles,1,3.9094,R
9,MR,Doubles,1,4.4297,R
9,MR,Doubles,1,4.8693,L
9,MR,Doubles,1,5.3672,L
9,MR,Doubles,1,5.8906,R
9,MR,Doubles,1,6.4021,R
9,MR,Doubles,1,6.8667,L
9,MR,Doubles,1,7.4052,L
9,MR,Doubles,1,7.9182,R
9,MR,Doubles,1,8.4406,R
9,MR,Doubles,1,8.9500,L
9,MR,Doubles,1,9.4490,L
9,MR,Doubles,1,9.9620,R
9,MR,Doubles,1,10.4521,R
9,MR,Doubles,1,10.9354,L
9,MR,Doubles,1,11.4135,L
9,MR,Doubles,1,11.9344,R
9,MR,Doubles,1,12.4068,R
9,MR,Doubles,1,12.9219,L
9,MR,Doubles,1,13.4083,L
9,MR,Doubles,1,13.9672,R
9,MR,Doubles,1,14.4635,R
9,MR,Doubles,1,15.0052,L
9,MR,Doubles,1,15.4948,L
9,MR,Doubles,1,16.0339,R
9,MR,Doubles,1,16.4995,R
9,MR,Doubles,1,17.0391,L
9,MR,Doubles,1,17.4917,L
9,MR,Doubles,1,18.0589,R
9,MR,Doubles,2,1.9417,R
9,MR,Doubles,2,2.4276,R
9,MR,Doubles,2,2.8682,L
9,MR,Doubles,2,3.4115,L
9,MR,Doubles,2,3.9250,R
